4	19	16
4	20	17
4	21	18
4	22	19
4	23	20
4	24	21
4	25	22
4	26	23
4	27	24
4	28	25
4	29	26
4	30	27
4	31	28
4	32	29
4	33	30
4	34	31
4	35	32
4	36	33
4	37	34
4	38	35
4	39	36
4	40	37
4	41	38
5	0	6
5	1	5
5	2	4
5	3	4
5	4	3
5	5	2
5	6	3
5	7	4
5	8	5
5	9	5
5	10	6
5	11	7
5	12	8
5	13	9
5	14	10
5	15	11
5	16	12
5	17	13
5	18	14
5	19	15
5	20	16
5	21	17
5	22	18
5	23	19
5	24	20
5	25	21
5	26	22
5	27	22
5	28	23
5	29	24
5	30	25
5	31	26
5	32	27
5	33	28
5	34	29
5	35	30
5	36	31
5	37	32
5	38	33
5	39	34
5	40	35
5	41	36
6	0	7
6	1	6
6	2	5
6	3	4
6	4	4
6	5	3
6	6	3
6	7	3
6	8	4
6	9	5
6	10	5
6	11	6
6	12	7
6	13	8
6	14	9
6	15	10
6	16	11
6	17	12
6	18	13
6	19	14
6	20	14
6	21	15
6	22	16
6	23	17
6	24	18
6	25	19
6	26	20
6	27	21
6	28	22
6	29	23
6	30	24
6	31	25
6	32	26
6	33	27
6	34	28
6	35	29
6	36	30
6	37	31
6	38	32
6	39	33
6	40	34
6	41	35
7	0	8
7	1	7
7	2	6
7	3	5
7	4	5
7	5	4
7	6	3
7	7	3
7	8	3
7	9	4
7	10	5
7	11	5
7	12	6
7	13	7
7	14	8
7	15	9
7	16	10
7	17	11
7	18	12
7	19	12
7	20	13
7	21	14
7	22	15
7	23	16
7	24	17
7	25	18
7	26	19
7	27	20
7	28	21
7	29	22
7	30	23
7	31	24
7	32	25
7	33	26
7	34	27
7	35	28
7	36	29
7	37	30
7	38	31
7	39	32
7	40	33
7	41	34
8	0	10
8	1	8
8	2	7
8	3	6
8	4	5
8	5	5
8	6	4
8	7	3
8	8	3
8	9	3
8	10	4
8	11	5
8	12	5
8	13	6
8	14	7
8	15	8
8	16	9
8	17	10
8	18	11
8	19	11
8	20	12
8	21	13
8	22	14
8	23	15
8	24	16
8	25	17
8	26	18
8	27	19
8	28	20
8	29	21
8	30	22
8	31	23
8	32	24
8	33	25
8	34	26
8	35	27
8	36	28
8	37	29
8	38	30
8	39	31
8	40	32
8	41	33
9	0	11
9	1	9
9	2	8
9	3	7
9	4	6
9	5	5
9	6	5
9	7	4
9	8	3
9	9	3
9	10	3
9	11	4
9	12	5
9	13	5
9	14	6
9	15	7
9	16	8
9	17	9
9	18	10
9	19	11
9	20	11
9	21	12
9	22	13
9	23	14
9	24	15
9	25	16
9	26	17
9	27	18
9	28	19
9	29	20
9	30	21
9	31	22
9	32	23
9	33	24
9	34	25
9	35	26
9	36	27
9	37	28
9	38	29
9	39	30
9	40	31
9	41	32
10	0	12
10	1	10
10	2	9
10	3	8
10	4	7
10	5	6
10	6	5
10	7	5
10	8	4
10	9	3
10	10	3
10	11	3
10	12	4
10	13	5
10	14	5
10	15	6
10	16	7
10	17	8
10	18	9
10	19	10
10	20	11
10	21	11
10	22	12
10	23	13
10	24	14
10	25	15
10	26	16
10	27	17
10	28	18
10	29	19
10	30	20
10	31	21
10	32	22
10	33	23
10	34	24
10	35	25
10	36	26
10	37	27
10	38	28
10	39	29
10	40	30
10	41	31
11	0	13
11	1	11
11	2	10
11	3	9
11	4	8
11	5	7
11	6	6
11	7	5
11	8	5
11	9	4
11	10	3
11	11	3
11	12	3
11	13	4
11	14	5
11	15	5
11	16	6
11	17	7
11	18	8
11	19	9
11	20	10
11	21	10
11	22	11
11	23	12
11	24	13
11	25	14
11	26	15
11	27	16
11	28	17
11	29	18
11	30	19
11	31	20
11	32	21
11	33	22
11	34	23
11	35	24
11	36	25
11	37	26
11	38	27
11	39	28
11	40	29
11	41	30
12	0	14
12	1	12
12	2	11
12	3	10
12	4	9
12	5	8
12	6	7
12	7	6
12	8	5
12	9	5
12	10	4
12	11	3
12	12	3
12	13	3
12	14	4
12	15	5
12	16	5
12	17	6
12	18	7
12	19	8
12	20	9
12	21	10
12	22	10
12	23	11
12	24	12
12	25	13
12	26	14
12	27	15
12	28	16
12	29	17
12	30	18
12	31	19
12	32	20
12	33	21
12	34	22
12	35	23
12	36	24
12	37	25
12	38	26
12	39	27
12	40	28
12	41	29
13	0	15
13	1	13
13	2	12
13	3	11
13	4	10
13	5	9
13	6	8
13	7	7
13	8	6
13	9	5
13	10	5
13	11	4
13	12	3
13	13	3
13	14	3
13	15	4
13	16	5
13	17	5
13	18	6
13	19	7
13	20	8
13	21	9
13	22	10
13	23	10
13	24	11
13	25	12
13	26	13
13	27	14
13	28	15
13	29	16
13	30	17
13	31	18
13	32	19
13	33	20
13	34	21
13	35	22
13	36	23
13	37	24
13	38	25
13	39	26
13	40	27
13	41	28
14	0	16
14	1	14
14	2	13
14	3	12
14	4	11
14	5	10
14	6	9
14	7	8
14	8	7
14	9	6
14	10	5
14	11	5
14	12	4
14	13	3
14	14	3
14	15	3
14	16	4
14	17	5
14	18	5
14	19	6
14	20	7
14	21	8
14	22	9
14	23	10
14	24	10
14	25	11
14	26	12
14	27	13
14	28	14
14	29	15
14	30	16
14	31	17
14	32	18
14	33	19
14	34	20
14	35	21
14	36	22
14	37	23
14	38	24
14	39	25
14	40	26
14	41	27
15	0	17
15	1	15
15	2	14
15	3	13
15	4	12
15	5	11
15	6	10
15	7	9
15	8	8
15	9	7
15	10	6
15	11	5
15	12	5
15	13	4
15	14	3
15	15	3
15	16	4
15	17	4
15	18	5
15	19	5
15	20	6
15	21	7
15	22	8
15	23	9
15	24	10
15	25	10
15	26	11
15	27	12
15	28	13
15	29	14
15	30	15
15	31	16
15	32	17
15	33	18
15	34	19
15	35	20
15	36	21
15	37	22
15	38	23
15	39	24
15	40	25
15	41	26
16	0	18
16	1	16
16	2	15
16	3	14
16	4	13
16	5	12
16	6	11
16	7	10
16	8	9
16	9	8
16	10	7
16	11	6
16	12	5
16	13	5
16	14	4
16	15	4
16	16	3
16	17	4
16	18	4
16	19	5
16	20	5
16	21	6
16	22	7
16	23	8
16	24	9
16	25	10
16	26	10
16	27	11
16	28	12
16	29	13
16	30	14
16	31	15
16	32	16
16	33	17
16	34	18
16	35	19
16	36	20
16	37	21
16	38	22
16	39	23
16	40	24
16	41	25
17	0	19
17	1	17
17	2	16
17	3	15
17	4	14
17	5	13
17	6	12
17	7	11
17	8	10
17	9	9
17	10	8
17	11	7
17	12	6
17	13	5
17	14	5
17	15	4
17	16	4
17	17	3
17	18	4
17	19	4
17	20	5
17	21	5
17	22	6
17	23	7
17	24	8
17	25	9
17	26	10
17	27	10
17	28	11
17	29	12
17	30	13
17	31	14
17	32	15
17	33	16
17	34	17
17	35	18
17	36	19
17	37	20
17	38	21
17	39	22
17	40	23
17	41	24
18	0	20
18	1	18
18	2	17
18	3	16
18	4	15
18	5	14
18	6	13
18	7	12
18	8	11
18	9	10
18	10	9
18	11	8
18	12	7
18	13	6
18	14	5
18	15	5
18	16	4
18	17	4
18	18	3
18	19	4
18	20	4
18	21	5
18	22	5
18	23	6
18	24	7
18	25	8
18	26	9
18	27	10
18	28	10
18	29	11
18	30	12
18	31	13
18	32	14
18	33	15
18	34	16
18	35	17
18	36	18
18	37	19
18	38	20
18	39	21
18	40	22
18	41	23
19	0	21
19	1	19
19	2	18
19	3	17
19	4	16
19	5	15
19	6	14
19	7	12
19	8	11
19	9	11
19	10	10
19	11	9
19	12	8
19	13	7
19	14	6
19	15	5
19	16	5
19	17	4
19	18	4
19	19	3
19	20	4
19	21	4
19	22	5
19	23	5
19	24	6
19	25	7
19	26	8
19	27	9
19	28	10
19	29	10
19	30	11
19	31	12
19	32	13
19	33	14
19	34	15
19	35	16
19	36	17
19	37	18
19	38	19
19	39	20
19	40	21
19	41	22
20	0	22
20	1	20
20	2	19
20	3	18
20	4	17
20	5	16
20	6	14
20	7	13
20	8	12
20	9	11
20	10	11
20	11	10
20	12	9
20	13	8
20	14	7
20	15	6
20	16	5
20	17	5
20	18	4
20	19	4
20	20	3
20	21	4
20	22	4
20	23	5
20	24	5
20	25	6
20	26	7
20	27	8
20	28	9
20	29	10
20	30	10
20	31	11
20	32	12
20	33	13
20	34	14
20	35	15
20	36	16
20	37	17
20	38	18
20	39	19
20	40	20
20	41	21
21	0	23
21	1	21
21	2	20
21	3	19
21	4	18
21	5	17
21	6	15
21	7	14
21	8	13
21	9	12
21	10	11
21	11	10
21	12	10
21	13	9
21	14	8
21	15	7
21	16	6
21	17	5
21	18	5
21	19	4
21	20	4
21	21	3
21	22	4
21	23	4
21	24	5
21	25	5
21	26	6
21	27	7
21	28	8
21	29	9
21	30	10
21	31	10
21	32	11
21	33	12
21	34	13
21	35	14
21	36	15
21	37	16
21	38	17
21	39	18
21	40	19
21	41	20
22	0	24
22	1	22
22	2	21
22	3	20
22	4	19
22	5	18
22	6	16
22	7	15
22	8	14
22	9	13
22	10	12
22	11	11
22	12	10
22	13	10
22	14	9
22	15	8
22	16	7
22	17	6
22	18	5
22	19	5
22	20	4
22	21	4
22	22	3
22	23	4
22	24	4
22	25	5
22	26	5
22	27	6
22	28	7
22	29	8
22	30	9
22	31	10
22	32	10
22	33	11
22	34	12
22	35	13
22	36	14
22	37	15
22	38	16
22	39	17
22	40	18
22	41	19
23	0	25
23	1	23
23	2	22
23	3	21
23	4	20
23	5	19
23	6	17
23	7	16
23	8	15
23	9	14
23	10	13
23	11	12
23	12	11
23	13	10
23	14	10
23	15	9
23	16	8
23	17	7
23	18	6
23	19	5
23	20	5
23	21	4
23	22	4
23	23	3
23	24	4
23	25	4
23	26	5
23	27	5
23	28	6
23	29	7
23	30	8
23	31	9
23	32	10
23	33	10
23	34	11
23	35	12
23	36	13
23	37	14
23	38	15
23	39	16
23	40	17
23	41	18
24	0	26
24	1	24
24	2	23
24	3	22
24	4	21
24	5	20
24	6	18
24	7	17
24	8	16
24	9	15
24	10	14
24	11	13
24	12	12
24	13	11
24	14	10
24	15	10
24	16	9
24	17	8
24	18	7
24	19	6
24	20	5
24	21	5
24	22	4
24	23	4
24	24	3
24	25	4
24	26	4
24	27	5
24	28	5
24	29	6
24	30	7
24	31	8
24	32	9
24	33	10
24	34	10
24	35	11
24	36	12
24	37	13
24	38	14
24	39	15
24	40	16
24	41	17
25	0	27
25	1	25
25	2	24
25	3	23
25	4	22
25	5	21
25	6	19
25	7	18
25	8	17
25	9	16
25	10	15
25	11	14
25	12	13
25	13	12
25	14	11
25	15	10
25	16	10
25	17	9
25	18	8
25	19	7
25	20	6
25	21	5
25	22	5
25	23	4
25	24	4
25	25	3
25	26	4
25	27	4
25	28	5
25	29	5
25	30	6
25	31	7
25	32	8
25	33	9
25	34	10
25	35	10
25	36	11
25	37	12
25	38	13
25	39	14
25	40	15
25	41	16
26	0	28
26	1	26
26	2	25
26	3	24
26	4	23
26	5	22
26	6	20
26	7	19
26	8	18
26	9	17
26	10	16
26	11	15
26	12	14
26	13	13
26	14	12
26	15	11
26	16	10
26	17	10
26	18	9
26	19	8
26	20	7
26	21	6
26	22	5
26	23	5
26	24	4
26	25	4
26	26	3
26	27	4
26	28	4
26	29	5
26	30	5
26	31	6
26	32	7
26	33	8
26	34	9
26	35	10
26	36	10
26	37	11
26	38	12
26	39	13
26	40	14
26	41	15
27	0	29
27	1	27
27	2	26
27	3	25
27	4	24
27	5	22
27	6	21
27	7	20
27	8	19
27	9	18
27	10	17
27	11	16
27	12	15
27	13	14
27	14	13
27	15	12
27	16	11
27	17	10
27	18	10
27	19	9
27	20	8
27	21	7
27	22	6
27	23	5
27	24	5
27	25	4
27	26	4
27	27	3
27	28	4
27	29	4
27	30	5
27	31	5
27	32	6
27	33	7
27	34	8
27	35	9
27	36	10
27	37	10
27	38	11
27	39	12
27	40	13
27	41	14
28	0	30
28	1	28
28	2	27
28	3	26
28	4	25
28	5	23
28	6	22
28	7	21
28	8	20
28	9	19
28	10	18
28	11	17
28	12	16
28	13	15
28	14	14
28	15	13
28	16	12
28	17	11
28	18	10
28	19	10
28	20	9
28	21	8
28	22	7
28	23	6
28	24	5
28	25	5
28	26	4
28	27	4
28	28	3
28	29	4
28	30	4
28	31	5
28	32	5
28	33	6
28	34	7
28	35	8
28	36	9
28	37	10
28	38	10
28	39	11
28	40	12
28	41	13
29	0	31
29	1	29
29	2	28
29	3	27
29	4	26
29	5	24
29	6	23
29	7	22
29	8	21
29	9	20
29	10	19
29	11	18
29	12	17
29	13	16
29	14	15
29	15	14
29	16	13
29	17	12
29	18	11
29	19	10
29	20	10
29	21	9
29	22	8
29	23	7
29	24	6
29	25	5
29	26	5
29	27	4
29	28	4
29	29	3
29	30	4
29	31	4
29	32	5
29	33	5
29	34	6
29	35	7
29	36	8
29	37	9
29	38	10
29	39	10
29	40	11
29	41	12
30	0	32
30	1	30
30	2	29
30	3	28
30	4	27
30	5	25
30	6	24
30	7	23
30	8	22
30	9	21
30	10	20
30	11	19
30	12	18
30	13	17
30	14	16
30	15	15
30	16	14
30	17	13
30	18	12
30	19	11
30	20	10
30	21	10
30	22	9
30	23	8
30	24	7
30	25	6
30	26	5
30	27	5
30	28	4
30	29	4
30	30	3
30	31	4
30	32	4
30	33	5
30	34	5
30	35	6
30	36	7
30	37	8
30	38	9
30	39	10
30	40	10
30	41	11
31	0	33
31	1	31
31	2	30
31	3	29
31	4	28
31	5	26
31	6	25
31	7	24
31	8	23
31	9	22
31	10	21
31	11	20
31	12	19
31	13	18
31	14	17
31	15	16
31	16	15
31	17	14
31	18	13
31	19	12
31	20	11
31	21	10
31	22	10
31	23	9
31	24	8
31	25	7
31	26	6
31	27	5
31	28	5
31	29	4
31	30	4
31	31	3
31	32	4
31	33	4
31	34	5
31	35	5
31	36	6
31	37	7
31	38	8
31	39	9
31	40	10
31	41	10
32	0	34
32	1	32
32	2	31
32	3	30
32	4	29
32	5	27
32	6	26
32	7	25
32	8	24
32	9	23
32	10	22
32	11	21
32	12	20
32	13	19
32	14	18
32	15	17
32	16	16
32	17	15
32	18	14
32	19	13
32	20	12
32	21	11
32	22	10
32	23	10
32	24	9
32	25	8
32	26	7
32	27	6
32	28	5
32	29	5
32	30	4
32	31	4
32	32	3
32	33	4
32	34	4
32	35	5
32	36	5
32	37	6
32	38	7
32	39	8
32	40	9
32	41	10
33	0	35
33	1	33
33	2	32
33	3	31
33	4	30
33	5	28
33	6	27
33	7	26
33	8	25
33	9	24
33	10	23
33	11	22
33	12	21
33	13	20
33	14	19
33	15	18
33	16	17
33	17	16
33	18	15
33	19	14
33	20	13
33	21	12
33	22	11
33	23	10
33	24	10
33	25	9
33	26	8
33	27	7
33	28	6
33	29	5
33	30	5
33	31	4
33	32	4
33	33	3
33	34	4
33	35	4
33	36	5
33	37	5
33	38	6
33	39	7
33	40	8
33	41	9
34	0	36
34	1	34
34	2	33
34	3	32
34	4	31
34	5	29
34	6	28
34	7	27
34	8	26
34	9	25
34	10	24
34	11	23
34	12	22
34	13	21
34	14	20
34	15	19
34	16	18
34	17	17
34	18	16
34	19	15
34	20	14
34	21	13
34	22	12
34	23	11
34	24	10
34	25	10
34	26	9
34	27	8
34	28	7
34	29	6
34	30	5
34	31	5
34	32	4
34	33	4
34	34	3
34	35	4
34	36	4
34	37	5
34	38	5
34	39	6
34	40	7
34	41	8
35	0	37
35	1	35
35	2	34
35	3	33
35	4	32
35	5	30
35	6	29
35	7	28
35	8	27
35	9	26
35	10	25
35	11	24
35	12	23
35	13	22
35	14	21
35	15	20
35	16	19
35	17	18
35	18	17
35	19	16
35	20	15
35	21	14
35	22	13
35	23	12
35	24	11
35	25	10
35	26	10
35	27	9
35	28	8
35	29	7
35	30	6
35	31	5
35	32	5
35	33	4
35	34	4
35	35	3
35	36	4
35	37	4
35	38	5
35	39	5
35	40	6
35	41	7
36	0	38
36	1	36
36	2	35
36	3	34
36	4	33
36	5	31
36	6	30
36	7	29
36	8	28
36	9	27
36	10	26
36	11	25
36	12	24
36	13	23
36	14	22
36	15	21
36	16	20
36	17	19
36	18	18
36	19	17
36	20	16
36	21	15
36	22	14
36	23	13
36	24	12
36	25	11
36	26	10
36	27	10
36	28	9
36	29	8
36	30	7
36	31	6
36	32	5
36	33	5
36	34	4
36	35	4
36	36	3
36	37	4
36	38	4
36	39	5
36	40	5
36	41	6
37	0	39
37	1	37
37	2	36
37	3	35
37	4	34
37	5	32
37	6	31
37	7	30
37	8	29
37	9	28
37	10	27
37	11	26
37	12	25
37	13	24
37	14	23
37	15	22
37	16	21
37	17	20
37	18	19
37	19	18
37	20	17
37	21	16
37	22	15
37	23	14
37	24	13
37	25	12
37	26	11
37	27	10
37	28	10
37	29	9
37	30	8
37	31	7
37	32	6
37	33	5
37	34	5
37	35	4
37	36	4
37	37	3
37	38	4
37	39	4
37	40	5
37	41	5
38	0	40
38	1	38
38	2	37
38	3	36
38	4	35
38	5	33
38	6	32
38	7	31
38	8	30
38	9	29
38	10	28
38	11	27
38	12	26
38	13	25
38	14	24
38	15	23
38	16	22
38	17	21
38	18	20
38	19	19
38	20	18
38	21	17
38	22	16
38	23	15
38	24	14
38	25	13
38	26	12
38	27	11
38	28	10
38	29	10
38	30	9
38	31	8
38	32	7
38	33	6
38	34	5
38	35	5
38	36	4
38	37	4
38	38	3
38	39	4
38	40	4
38	41	5
39	0	41
39	1	39
39	2	38
39	3	37
39	4	36
39	5	34
39	6	33
39	7	32
39	8	31
39	9	30
39	10	29
39	11	28
39	12	27
39	13	26
39	14	25
39	15	24
39	16	23
39	17	22
39	18	21
39	19	20
39	20	19
39	21	18
39	22	17
39	23	16
39	24	15
39	25	14
39	26	13
39	27	12
39	28	11
39	29	10
39	30	10
39	31	9
39	32	8
39	33	7
39	34	6
39	35	5
39	36	5
39	37	4
39	38	4
39	39	3
39	40	4
39	41	4
40	0	42
40	1	40
40	2	39
40	3	38
40	4	37
40	5	35
40	6	34
40	7	33
40	8	32
40	9	31
40	10	30
40	11	29
40	12	28
40	13	27
40	14	26
40	15	25
40	16	24
40	17	23
40	18	22
40	19	21
40	20	20
40	21	19
40	22	18
40	23	17
40	24	16
40	25	15
40	26	14
40	27	13
40	28	12
40	29	11
40	30	10
40	31	10
40	32	9
40	33	8
40	34	7
40	35	6
40	36	5
40	37	5
40	38	4
40	39	4
40	40	3
40	41	4
41	0	43
41	1	41
41	2	40
41	3	39
41	4	38
41	5	36
41	6	35
41	7	34
41	8	33
41	9	32
41	10	31
41	11	30
41	12	29
41	13	28
41	14	27
41	15	26
41	16	25
41	17	24
41	18	23
41	19	22
41	20	21
41	21	20
41	22	19
41	23	18
41	24	17
41	25	16
41	26	15
41	27	14
41	28	13
41	29	12
41	30	11
41	31	10
41	32	10
41	33	9
41	34	8
41	35	7
41	36	6
41	37	5
41	38	5
41	39	4
41	40	4
41	41	3
